CLTV,Contract,Dependents,Multiple Lines,Offer,Satisfaction Score,Tenure in Months,Total Charges,Total Revenue,Churn
5381,1,0,0,1.0,3,18,607.3,657.3,0
5332,1,0,0,1.0,4,13,275.4,561.53,0
4667,1,0,0,1.0,1,6,208.7,208.7,1
3108,1,0,0,1.0,2,1,79.6,101.32,1
3003,1,0,1,1.0,3,8,436.6,822.2,0
5922,1,0,0,1.0,5,8,393.45,412.49,0
5579,1,0,0,0.0,5,1,89.25,105.89,0
2111,12,0,0,0.0,5,23,486.2,1317.42,0
6060,24,1,1,0.0,4,67,7530.8,10275.12,0
5334,1,1,1,1.0,5,18,1406.65,2146.09,0
4574,24,0,0,1.0,4,65,6496.15,7681.1,0
5119,1,0,1,1.0,1,11,896.9,1023.4,1
4851,1,0,0,0.0,3,1,19.75,49.08,1
4537,24,0,1,1.0,4,49,4060.9,6177.21,0
6481,1,0,1,0.0,2,53,5149.5,7361.72,1
5246,12,0,0,1.0,4,41,3187.65,4219.21,0
3877,12,0,1,0.0,4,41,2839.95,3358.36,0
3332,1,1,0,1.0,3,7,465.7,465.7,0
2240,1,0,0,1.0,1,6,305.1,305.1,1
4293,24,0,1,1.0,3,59,3116.15,6035.47,0
4534,1,0,0,1.0,1,1,29.95,29.95,1
5014,1,0,1,0.0,1,22,1910.6,2925.02,1
3772,24,1,1,1.0,3,38,963.95,2221.75,0
3091,12,0,0,0.0,3,45,5031.85,6324.25,0
4134,1,0,0,1.0,1,2,92.45,119.91,1
5758,24,0,1,0.0,4,72,7875.0,9405.72,0
6481,24,1,1,1.0,3,71,8297.5,10237.91,0
2499,12,0,0,1.0,3,23,1327.85,1535.77,0
4036,24,0,0,0.0,3,72,4719.75,4719.75,0
2567,1,0,1,0.0,1,1,76.0,111.01,1
3336,1,0,1,1.0,1,20,1727.5,2313.3,1
3966,1,0,1,1.0,1,32,3351.55,4710.14,1
5660,12,1,0,0.0,3,57,3053.0,4022.57,0
4358,12,0,0,0.0,5,50,943.1,2348.1,0
2784,12,0,1,0.0,5,21,1497.05,2233.35,0
4418,1,1,0,0.0,5,41,1841.9,3438.44,0
3226,1,0,1,0.0,1,16,1284.2,1571.56,1
4635,12,0,1,0.0,3,53,5311.85,6869.52,0
5955,1,0,0,0.0,4,56,4952.95,5123.53,0
2978,1,0,0,0.0,3,1,49.8,88.01,0
4962,24,0,0,1.0,3,27,531.6,1605.39,0
2068,12,0,1,1.0,3,26,2312.55,2931.14,0
5676,24,0,1,1.0,4,22,605.9,722.06,0
4323,1,0,0,1.0,1,3,58.15,103.51,1
4580,1,0,0,0.0,4,17,382.8,382.8,0
3669,1,0,1,0.0,4,33,3270.25,4725.55,0
3591,1,0,0,0.0,3,3,240.45,288.9,1
5298,24,1,0,0.0,4,62,6825.65,6934.77,0
4186,12,1,0,0.0,3,37,755.4,1133.91,0
2893,1,0,1,1.0,5,9,816.8,1176.8,0
4123,1,0,0,0.0,5,15,311.6,363.95,0
4796,24,0,1,1.0,3,72,8317.95,10385.79,0
2894,12,0,0,0.0,3,5,85.1,111.1,0
2322,12,0,1,0.0,3,37,2911.8,3254.42,0
5503,1,0,1,0.0,4,30,3211.9,4546.6,0
5084,24,0,0,0.0,3,59,1099.6,2656.55,1
3963,1,0,0,0.0,2,1,70.75,96.75,1
4296,12,0,0,1.0,4,26,1362.85,1362.85,0
4481,24,0,0,1.0,3,72,3937.45,3937.45,1
4823,1,0,0,0.0,4,2,38.0,106.76,0
4591,1,0,0,0.0,5,25,1797.75,2725.25,0
6350,12,0,1,1.0,3,69,7220.35,8630.71,1
4254,24,1,0,0.0,5,53,1146.05,3462.68,0
2704,12,0,0,0.0,1,39,3182.95,4575.25,1
5812,1,0,1,1.0,2,50,5017.9,7128.4,1
4157,1,0,0,1.0,3,2,168.2,189.26,1
5029,1,0,0,1.0,5,6,123.65,382.73,0
4928,12,0,1,1.0,4,66,6056.9,7355.78,0
3935,24,0,0,0.0,3,26,2067.0,3269.24,0
4307,12,0,0,0.0,3,45,1840.75,1840.75,0
4862,1,0,0,0.0,4,12,227.45,657.17,0
4921,24,0,0,1.0,3,72,4464.8,4464.8,0
4545,1,0,0,1.0,3,2,144.8,231.92,0
4058,1,1,0,0.0,3,7,158.95,194.02,0
4052,24,1,0,1.0,3,27,509.3,1380.86,0
4741,1,1,0,1.0,3,43,1224.05,1224.05,0
4711,12,1,0,1.0,3,28,1516.6,2480.64,0
5496,1,0,1,0.0,3,62,5586.45,6758.25,0
3327,1,0,0,0.0,1,16,1167.8,1902.2,1
5135,1,0,1,0.0,1,50,4116.15,5882.65,1
2450,1,0,0,0.0,3,3,141.5,250.94,1
6041,1,0,0,0.0,1,55,2978.3,3028.3,1
6082,24,0,1,1.0,5,72,7325.1,10481.58,0
3848,1,0,0,0.0,1,1,19.45,42.37,1
5602,1,0,1,1.0,5,45,3775.85,3847.4,0
4914,1,0,0,1.0,3,41,3851.45,5796.31,0
6107,24,1,0,0.0,4,72,4684.3,4684.3,0
4434,12,1,1,1.0,3,10,693.3,835.7,0
4320,12,0,0,1.0,5,30,1929.95,2766.35,0
4520,24,0,1,1.0,3,72,6185.15,6795.71,0
5328,24,1,1,1.0,5,60,6758.45,9346.4,0
2629,1,0,0,0.0,5,6,340.4,565.82,0
3624,1,0,0,0.0,1,12,593.75,1272.71,1
3042,1,0,0,1.0,3,11,818.45,1020.08,0
2403,12,0,1,0.0,1,46,4874.8,4983.82,1
3103,1,1,0,1.0,5,15,639.45,1003.5,0
2530,1,1,0,0.0,5,10,551.3,608.7,0
4020,1,0,0,0.0,4,26,1406.9,2442.74,0
4993,24,0,1,1.0,3,72,6448.85,6864.29,0
2546,12,0,1,0.0,4,37,3358.65,4996.93,0
4478,12,0,0,0.0,4,54,5299.65,7150.23,0
3785,1,1,0,0.0,2,20,374.5,830.1,1
5683,1,0,1,1.0,1,19,1775.8,2535.23,1
4444,24,1,1,0.0,5,67,1620.45,2585.92,0
5910,24,0,1,0.0,1,66,5154.6,7286.58,1
2601,1,0,0,0.0,3,18,669.85,669.85,1
5110,1,0,1,1.0,4,23,2044.95,2554.86,0
3000,1,0,0,1.0,3,13,649.4,649.4,0
3519,12,0,0,0.0,3,23,1689.45,2411.42,0
3727,1,0,0,1.0,4,22,471.55,928.71,0
4818,12,0,0,0.0,5,15,270.6,624.0,0
3392,24,1,0,0.0,5,46,936.85,1622.71,0
5774,1,0,0,0.0,3,1,20.35,64.44,0
2916,12,0,0,1.0,3,19,279.2,605.43,0
5189,12,0,1,0.0,4,64,7396.15,10368.31,0
5456,1,0,0,0.0,5,20,1540.35,2410.15,0
3387,12,0,0,1.0,3,40,3132.75,3651.55,0
5756,1,0,1,0.0,4,3,86.35,165.34,0
2887,1,0,0,0.0,3,12,518.9,652.34,1
5091,1,0,0,1.0,3,16,834.15,983.91,1
4154,1,0,1,0.0,1,7,631.85,949.73,1
4890,24,0,0,0.0,4,71,1416.5,4102.43,0
4161,12,0,0,1.0,2,33,3036.75,4476.15,1
4494,12,0,1,1.0,3,66,6779.05,7860.79,0
2782,24,0,0,0.0,3,18,388.6,861.28,0
3061,1,0,0,0.0,5,1,20.7,66.56,0
2454,1,0,0,1.0,5,41,1677.85,1677.85,0
3463,1,0,0,0.0,4,35,1982.6,3550.95,0
4572,12,0,1,0.0,4,41,2877.05,4391.18,0
3527,1,0,1,1.0,5,2,101.65,154.25,0
5887,24,0,1,0.0,5,67,1733.15,4100.93,0
4266,24,0,0,0.0,4,72,4807.45,4807.45,0
2568,1,0,1,1.0,3,34,3480.0,4285.06,1
5359,24,1,0,1.0,5,11,202.3,230.02,0
6174,24,0,0,0.0,3,60,3766.2,5099.4,0
4103,12,1,1,0.0,3,67,7281.6,7464.36,0
4183,1,0,0,1.0,2,3,267.6,426.88,1
5192,12,0,1,1.0,4,70,7930.55,8334.45,0
3797,1,0,0,0.0,1,17,770.6,1466.41,1
4747,1,0,1,0.0,1,51,4812.75,5887.83,1
3016,1,0,0,0.0,2,9,890.6,1047.83,1
4825,24,0,1,0.0,3,54,5064.85,5699.89,0
5540,24,0,1,0.0,4,68,4859.95,5616.11,0
2725,1,0,0,0.0,4,30,1530.6,2112.9,0
4871,1,0,1,0.0,2,42,3541.35,3941.61,1
2495,12,0,1,0.0,3,12,876.75,1177.83,0
4641,24,1,1,1.0,4,72,6501.35,8562.71,0
6419,24,1,0,0.0,3,72,7854.9,10175.46,0
5820,1,0,0,1.0,3,1,19.45,66.04,0
5291,12,0,1,0.0,5,70,7308.95,10067.14,0
4558,1,1,1,0.0,4,29,2211.8,2406.97,0
6116,24,1,1,1.0,3,70,8152.3,11006.2,0
4864,1,0,0,1.0,3,30,1536.75,1858.95,0
2853,12,0,1,0.0,3,33,1952.8,2292.04,0
3549,1,0,1,0.0,3,22,1821.95,2304.35,0
3874,1,0,0,1.0,2,1,19.85,51.62,1
6015,24,1,0,1.0,3,71,1397.3,2852.09,0
2066,1,0,0,0.0,3,1,79.7,113.58,1
4669,12,0,0,0.0,5,34,678.8,1563.82,0
5148,12,0,1,0.0,4,38,3591.25,5554.41,0
2969,1,0,0,1.0,3,2,178.7,226.8,1
4390,1,0,1,0.0,1,1,101.45,111.83,1
4223,24,0,1,1.0,3,45,3062.45,3893.15,0
5703,24,0,0,1.0,3,36,689.0,995.0,0
2045,24,1,0,0.0,3,14,1054.8,1569.02,0
5628,12,0,0,0.0,3,51,3562.5,4477.95,0
4030,24,0,1,1.0,5,26,2404.1,3055.14,0
4160,1,0,1,0.0,1,6,469.8,507.72,1
5368,24,0,0,0.0,3,65,1414.45,2939.35,0
4824,24,0,0,1.0,3,66,4193.4,4323.4,0
5188,1,1,0,1.0,3,19,377.55,835.45,0
6340,12,1,0,0.0,3,52,2276.1,2252.6,0
4698,12,0,0,0.0,4,71,4689.15,4689.15,0
6312,12,0,0,1.0,3,63,3503.5,5228.44,0
4091,1,0,0,0.0,2,1,95.6,102.27,1
5437,12,0,0,1.0,4,5,341.6,389.4,0
3475,1,0,0,0.0,4,4,235.05,262.13,0
2675,1,1,0,1.0,4,8,163.6,288.88,0
2740,1,0,0,1.0,1,1,45.1,60.34,1
6297,24,0,0,1.0,3,72,6033.1,8557.42,0
4411,24,0,1,0.0,4,15,387.9,1088.1,0
4138,12,0,1,0.0,4,66,7051.95,7531.53,0
5808,1,0,1,0.0,1,4,346.2,539.6,1
5853,1,0,0,0.0,2,25,2257.75,2873.75,1
4517,1,0,0,1.0,2,1,23.45,23.45,1
4416,1,0,0,0.0,3,3,92.25,92.25,0
4463,12,0,1,0.0,4,56,6139.5,8778.78,0
5195,12,1,1,0.0,3,28,1381.8,1593.68,0
2219,24,1,1,1.0,3,12,313.0,842.44,0
5542,24,0,0,1.0,4,33,2651.1,3801.15,0
3968,1,0,0,0.0,4,1,19.55,60.18,0
6251,24,0,0,0.0,3,65,3921.1,3921.1,0
2606,1,0,0,0.0,5,2,42.45,136.83,0
4997,12,0,1,1.0,3,27,2857.6,3823.12,0
3065,1,0,0,0.0,1,1,56.25,82.39,1
3461,12,1,0,1.0,4,6,113.5,122.92,0
3533,1,0,0,1.0,3,2,171.15,205.81,1
6495,1,1,0,0.0,3,61,2117.2,2227.2,0
3043,1,1,0,1.0,5,36,702.9,1443.42,0
5683,12,0,0,0.0,4,69,4263.4,4263.4,0
5182,12,0,1,0.0,4,55,5409.75,7037.75,0
2075,12,0,0,0.0,3,35,2021.2,3364.5,0
3962,1,0,0,0.0,1,6,497.55,653.13,1
2406,1,0,0,1.0,5,3,67.1,116.27,0
3209,1,0,1,1.0,1,17,1463.45,2089.39,1
4399,24,0,0,1.0,5,56,4534.45,7298.61,0
5359,1,0,0,1.0,5,60,3582.4,3582.4,0
4368,12,0,0,1.0,4,44,3990.75,5547.91,0
3368,1,0,0,0.0,3,5,318.5,468.75,1
5790,24,0,0,1.0,5,60,3590.2,3590.2,0
3160,12,0,0,0.0,3,33,1857.3,2367.15,0
5537,1,0,0,0.0,4,1,19.55,27.78,0
5868,1,1,0,0.0,4,3,60.65,119.39,0
4969,1,0,1,0.0,1,25,2660.2,3572.7,1
3705,1,0,0,1.0,3,16,275.7,341.78,0
5061,12,0,1,1.0,3,62,6312.9,7722.78,0
5517,12,1,1,1.0,4,66,1714.55,4541.99,0
4565,24,0,0,1.0,3,57,1252.85,1993.28,0
4067,1,1,0,1.0,3,1,44.4,51.54,1
4460,1,0,1,0.0,4,33,2989.6,3542.68,0
5228,24,0,1,0.0,4,68,6132.7,8962.18,0
3353,1,1,0,1.0,4,12,355.9,355.9,0
4168,24,0,1,0.0,4,65,6223.3,8329.95,0
3330,1,0,1,0.0,2,12,1059.55,1207.87,1
4278,24,0,0,0.0,5,62,1253.65,2132.19,0
6087,24,1,1,0.0,4,72,5714.2,9250.84,0
6342,24,1,0,0.0,4,71,1326.35,2521.99,0
4870,24,1,0,0.0,5,27,550.1,614.9,0
4001,24,0,1,1.0,4,67,6368.2,7624.0,0
6339,24,0,0,0.0,5,58,1035.5,2706.78,0
6130,1,0,1,1.0,4,54,6118.95,8813.55,0
5504,12,0,1,1.0,2,66,6890.0,8214.62,1
6265,24,0,0,1.0,3,53,1052.35,2441.48,1
4061,1,0,0,0.0,2,10,435.4,931.2,1
5014,24,0,1,0.0,4,11,580.8,596.51,0
3371,1,0,1,0.0,3,38,2656.3,3461.52,0
5256,24,0,1,1.0,5,65,5324.5,8026.55,0
5392,12,1,1,0.0,4,70,4551.5,6394.03,0
3967,1,0,0,1.0,2,1,85.55,118.89,1
5980,24,0,0,1.0,5,6,124.45,168.55,0
4850,24,0,0,0.0,4,64,3423.5,3423.5,0
4321,1,0,1,0.0,3,21,2119.5,2309.76,1
2785,1,0,1,1.0,3,35,2636.05,3512.45,1
5165,1,0,1,0.0,1,38,2869.85,3469.49,1
5781,1,0,1,0.0,5,23,2249.1,2581.45,0
4599,1,1,0,0.0,2,1,44.35,84.77,1
3605,1,0,0,1.0,3,13,923.85,1051.96,0
2140,1,0,1,1.0,2,4,365.4,452.64,1
4312,24,0,1,0.0,4,64,1714.95,4875.91,0
4909,1,0,0,0.0,3,8,369.3,456.58,0
5925,1,0,0,0.0,1,10,528.35,622.45,1
5023,12,0,1,1.0,4,49,5166.2,6953.23,0
3949,1,0,0,0.0,2,7,526.7,811.17,1
4054,1,0,0,1.0,3,5,378.4,439.75,1
6026,24,1,0,0.0,3,60,3694.45,6288.85,0
5194,24,0,1,0.0,3,33,740.3,1870.48,1
5631,1,0,1,1.0,4,13,995.35,1544.55,0
2783,1,0,0,1.0,5,13,232.1,834.0,0
5772,1,1,1,1.0,3,14,1137.05,1273.83,0
2382,12,0,1,0.0,4,47,1250.85,1799.81,0
3438,1,0,0,1.0,1,16,342.4,434.24,1
5344,12,0,0,1.0,3,33,2453.3,4065.35,0
2636,12,0,1,1.0,4,45,4459.8,4770.3,0
2007,24,0,0,1.0,3,39,826.0,861.31,0
4943,1,0,0,1.0,5,13,331.85,283.26,0
5465,1,1,0,0.0,4,17,920.5,1264.41,0
5884,12,1,1,0.0,3,43,4013.8,5803.77,0
3364,1,0,0,1.0,1,39,3266.0,4835.75,1
4288,24,0,1,1.0,4,72,5401.9,7035.42,0
3446,12,1,0,1.0,4,48,2651.2,4489.6,0
5381,1,0,1,0.0,5,34,2425.4,2495.78,0
3273,1,0,0,0.0,1,3,168.15,208.77,1
5214,1,0,1,0.0,2,47,4504.55,5172.89,1
5916,1,1,0,0.0,3,11,321.05,321.05,0
5651,1,0,1,1.0,2,49,4515.85,6714.97,1
4077,12,0,1,1.0,4,48,2985.25,5231.81,0
4305,24,1,1,1.0,3,71,7061.65,8178.48,0
4523,12,1,0,1.0,3,53,5036.9,6825.12,0
2044,12,0,0,1.0,2,42,1445.3,1495.3,1
4872,24,0,0,1.0,4,65,6725.5,9097.35,0
4658,24,0,1,1.0,3,71,6388.65,7801.55,0
2681,1,0,0,0.0,4,29,2623.65,3008.33,0
4391,12,1,0,1.0,5,55,1001.5,3162.45,0
5225,1,0,0,0.0,5,13,849.1,1324.51,0
5388,24,0,0,0.0,3,69,4176.7,4135.49,0
2017,24,0,1,0.0,4,43,1188.2,2285.99,0
2911,1,0,0,1.0,3,24,1218.25,1307.53,0
6445,12,0,0,0.0,4,56,2959.8,2999.8,0
3355,1,0,0,1.0,5,11,827.7,1262.94,0
2660,12,0,0,1.0,4,5,392.5,422.4,0
3834,1,0,0,1.0,2,3,224.05,233.92,1
4444,1,0,0,0.0,1,11,501.0,840.11,1
5515,1,0,0,0.0,3,9,620.55,853.84,1
2682,24,0,0,1.0,4,35,677.9,826.3,0
5759,12,1,0,1.0,3,33,682.15,1380.43,0
3048,1,0,0,1.0,3,42,2536.55,3463.91,0
6022,24,0,1,0.0,5,72,7285.7,9802.1,0
4468,1,0,0,1.0,3,28,1522.65,2867.73,0
5502,24,0,1,0.0,4,68,7279.35,10629.11,0
2009,24,1,0,0.0,4,35,759.35,2415.9,0
5617,1,0,1,1.0,2,6,536.4,799.2,1
4352,1,0,1,0.0,2,63,6603.0,9686.85,1
5184,1,0,1,0.0,1,10,1058.25,1313.55,1
4800,1,0,0,1.0,1,9,328.95,328.95,1
2392,1,0,0,1.0,4,9,147.55,561.46,0
3736,1,0,0,0.0,1,7,354.05,595.48,1
2673,12,0,0,0.0,2,5,347.4,583.65,1
5986,12,1,1,0.0,5,39,958.45,2774.68,0
2953,12,0,0,0.0,5,13,273.25,618.66,0
3918,1,1,0,1.0,3,44,2419.55,4367.57,0
4745,1,0,0,1.0,1,13,1095.3,1460.29,1
6126,24,0,1,0.0,4,72,1849.2,4727.76,0
4340,1,0,1,0.0,2,1,84.5,91.39,1
3398,12,0,1,0.0,3,24,1242.25,1394.31,0
3460,24,0,0,0.0,5,4,91.45,259.37,0
5850,1,0,0,0.0,5,9,781.4,1226.82,0
5764,24,0,1,1.0,3,72,6301.7,9733.22,0
5052,12,0,0,1.0,3,16,296.15,626.55,0
5094,1,0,0,0.0,1,1,53.5,68.08,1
3179,1,1,1,1.0,2,18,1752.55,1910.88,1
5192,24,1,0,1.0,4,72,3880.05,3880.05,0
4512,24,0,1,1.0,3,64,6794.75,9915.15,0
5096,1,0,1,0.0,4,63,6444.05,7562.3,0
5131,1,0,0,0.0,2,13,347.25,347.25,1
4848,24,0,1,0.0,4,72,7751.7,10612.98,0
3091,1,0,0,0.0,1,31,2435.15,3540.93,1
4915,12,0,1,1.0,4,65,6643.5,9023.8,0
5605,1,0,0,1.0,2,4,174.3,184.3,1
5811,24,0,0,1.0,5,9,718.55,952.2,0
5657,24,0,0,0.0,4,65,3857.1,6087.25,0
4840,1,0,0,0.0,3,2,123.8,191.3,0
5172,24,0,0,0.0,3,62,3846.75,5283.91,0
4870,12,0,1,0.0,1,64,6903.1,8453.82,1
4439,12,0,0,1.0,3,6,116.6,189.62,0
5476,24,1,0,1.0,4,48,3238.4,3482.0,0
5671,1,0,0,1.0,1,15,994.8,1064.85,1
5128,24,0,1,0.0,3,69,4254.1,7045.82,0
4753,24,0,1,0.0,4,71,5956.85,7030.37,0
3351,1,0,0,1.0,3,1,35.75,35.75,1
2156,1,0,0,1.0,4,3,229.7,305.9,0
2545,12,1,1,0.0,4,48,3035.35,4294.87,0
4722,12,0,1,0.0,3,66,7238.6,7474.22,0
2429,1,1,0,1.0,4,18,401.95,1039.87,0
6354,24,0,1,0.0,5,70,5931.75,8035.95,0
5122,12,1,0,1.0,5,67,3431.75,6574.05,0
4512,1,0,0,1.0,2,1,70.3,75.97,1
2895,1,0,0,1.0,1,4,396.3,418.82,1
4545,1,0,0,1.0,4,5,266.95,421.55,0
3291,1,0,0,1.0,3,27,2093.4,3134.35,0
2793,24,0,0,0.0,3,46,2460.15,4539.35,1
4483,1,0,0,0.0,4,1,51.25,90.55,0
5171,24,0,0,1.0,4,5,371.6,457.25,0
4739,1,0,1,0.0,2,22,1993.8,2261.98,1
5177,12,0,1,0.0,3,61,6383.9,8587.83,0
4589,24,0,1,1.0,4,72,8496.7,11979.34,0
3778,1,0,1,1.0,3,30,2936.25,3454.05,0
2691,12,0,0,0.0,5,36,620.75,2108.63,0
5500,24,0,0,0.0,4,66,3789.2,3789.2,0
4700,24,0,0,1.0,3,72,3580.95,3580.95,0
5193,12,1,1,0.0,5,11,775.3,1090.34,0
4464,12,1,0,1.0,5,19,344.5,593.97,0
4531,1,0,0,0.0,1,1,46.0,53.74,1
5374,24,1,0,1.0,5,63,2395.05,2395.05,0
4940,1,0,0,0.0,1,17,1625.65,1702.32,1
5385,1,0,0,1.0,5,12,648.65,670.25,0
5084,1,0,1,1.0,5,60,6401.25,8713.85,0
3533,1,0,1,0.0,4,7,533.05,682.64,0
4194,1,0,0,1.0,4,9,180.7,404.71,0
4675,24,0,1,0.0,3,72,4804.75,5901.31,0
3194,1,1,0,0.0,4,48,1423.05,1423.05,0
5737,24,1,0,0.0,3,71,7782.85,9874.22,0
5647,12,1,1,1.0,3,71,6770.85,9222.48,0
3885,1,0,1,1.0,3,11,929.3,1039.96,0
5034,12,0,0,0.0,4,42,2882.25,4533.69,0
4939,1,0,1,1.0,3,4,371.9,486.98,1
5036,1,1,0,1.0,3,22,1271.8,2208.56,0
6018,1,1,0,0.0,3,50,2021.35,2021.35,0
3071,12,0,0,0.0,5,24,482.8,1343.44,0
5890,1,0,0,0.0,2,1,19.1,53.89,1
5694,1,0,0,1.0,3,2,82.7,120.1,0
4972,1,0,0,1.0,3,1,43.3,43.3,1
2508,1,0,1,0.0,3,16,1281.0,1587.88,1
6020,24,0,1,1.0,3,64,6081.4,7574.52,0
5527,12,0,1,0.0,3,47,3865.6,5937.36,0
4625,12,0,1,1.0,3,50,4164.4,6488.9,0
3192,24,0,1,1.0,4,42,3373.4,4224.74,0
3970,1,1,0,1.0,4,26,1025.15,1055.15,0
2960,1,0,0,1.0,1,2,91.1,160.5,1
5403,1,1,1,1.0,4,21,467.15,1123.61,0
4529,24,1,0,0.0,4,52,1078.75,1188.58,0
5293,12,0,0,0.0,3,42,839.4,2860.46,0
5967,1,0,0,0.0,3,5,96.1,218.75,0
4999,1,0,1,0.0,5,15,1451.1,1600.65,0
5905,12,1,0,0.0,4,50,5153.5,7527.5,0
5570,1,0,1,1.0,5,50,5222.35,6104.85,0
4044,1,0,0,1.0,1,43,2076.2,2055.91,1
2642,1,0,0,1.0,4,11,237.3,727.13,0
4681,24,1,0,1.0,3,56,1119.9,3839.26,0
5129,24,0,1,0.0,4,70,6470.1,9165.1,0
5687,1,0,0,0.0,1,1,48.55,59.9,1
3594,24,0,1,0.0,4,48,4370.75,5579.87,0
4106,12,0,1,1.0,3,43,3173.35,5241.65,0
4462,1,1,0,0.0,5,4,85.5,194.98,0
5748,1,0,1,0.0,1,51,3807.35,4718.72,1
4386,24,1,1,1.0,3,22,555.4,1126.96,0
5718,24,0,1,0.0,5,64,7069.25,7492.77,0
4745,1,0,1,0.0,3,43,4156.8,4314.18,0
5233,1,0,0,0.0,4,22,1850.65,2921.61,0
2706,1,0,0,0.0,3,10,185.4,579.3,0
3153,24,1,0,0.0,3,8,201.7,543.06,0
5897,12,1,0,1.0,3,61,1226.45,3147.34,0
5491,1,0,1,0.0,4,29,702.0,833.37,0
5984,1,1,1,0.0,3,41,3645.05,4412.57,0
4442,24,0,0,0.0,4,25,1813.1,2777.85,0
5025,24,0,0,1.0,3,70,7085.5,9959.0,0
4275,1,0,0,0.0,4,3,220.4,249.62,0
4115,1,0,1,1.0,3,60,6411.25,7010.05,0
5614,1,0,0,1.0,3,3,94.4,94.4,0
3280,1,1,1,1.0,3,12,893.0,1206.56,0
2491,1,0,0,1.0,3,3,204.7,211.48,1
5137,24,1,1,1.0,4,56,1402.25,3482.36,0
3360,1,0,1,0.0,5,16,1212.1,1623.46,0
2902,24,1,0,0.0,3,41,804.25,1786.2,0
3067,1,0,0,1.0,1,1,89.3,119.53,1
4001,12,0,1,0.0,4,61,3902.6,5991.24,0
3809,1,0,0,0.0,1,1,55.0,87.74,1
4017,24,1,1,1.0,4,72,8425.15,11033.9,0
2233,12,1,0,1.0,3,22,433.5,1256.3,0
5945,24,0,1,1.0,4,72,8129.3,9472.82,0
4517,1,0,0,0.0,4,1,20.65,55.89,0
4423,12,0,1,1.0,5,14,773.2,1067.62,0
4484,1,1,0,1.0,4,7,150.75,191.63,0
4220,12,0,0,0.0,4,44,835.5,1633.66,0
4850,12,0,1,0.0,5,31,2548.65,3081.23,0
5770,24,0,0,0.0,3,71,5999.85,8713.47,0
2097,1,0,0,0.0,1,46,3969.4,5661.28,1
4105,1,0,1,1.0,2,32,2303.35,3818.23,1
2067,1,0,0,0.0,5,1,20.05,33.56,0
4616,12,0,1,0.0,3,63,5825.5,6505.73,0
4184,12,0,1,0.0,3,50,5265.5,5990.0,0
2400,1,1,0,1.0,4,1,19.0,47.28,0
3999,1,0,1,1.0,5,35,2835.9,3295.8,0
5866,12,0,0,0.0,3,22,1193.05,1930.71,1
3947,1,0,0,1.0,1,1,80.15,84.82,1
2810,1,0,0,0.0,5,1,21.1,39.91,0
2719,12,0,0,1.0,3,41,4162.05,4565.9,0
4828,1,0,1,1.0,5,30,2917.65,4358.25,0
4113,1,0,1,0.0,2,32,3520.75,3774.19,1
2610,24,1,0,0.0,4,46,856.5,1209.32,0
4867,1,0,1,1.0,5,9,791.7,895.2,0
3613,1,0,0,1.0,3,6,336.7,457.36,0
5915,1,0,1,0.0,1,48,5438.9,7504.82,1
4469,1,0,0,0.0,1,17,1214.05,1446.61,1
5108,1,1,0,1.0,3,9,571.45,722.38,0
4219,24,0,0,0.0,3,67,5398.6,8430.35,0
4995,12,0,0,1.0,3,49,4920.8,6583.37,0
5015,1,0,1,1.0,3,68,7320.9,8953.58,0
4792,24,0,0,1.0,3,67,4627.65,4769.69,0
5556,1,0,0,0.0,1,16,1023.9,1613.18,1
4113,12,1,0,0.0,4,36,1939.35,2227.35,0
4729,1,0,1,0.0,3,52,3169.55,5491.35,0
5510,1,0,0,0.0,5,3,232.5,324.52,0
3266,1,0,0,1.0,5,6,109.3,303.34,0
5274,1,0,1,1.0,1,38,3777.15,4965.41,1
5711,24,0,0,0.0,4,7,605.45,899.24,0
2019,24,1,0,0.0,3,10,198.5,353.6,0
4033,1,0,0,0.0,3,2,49.7,59.7,0
4843,1,1,0,0.0,5,9,647.5,720.4,0
3573,1,0,1,1.0,3,10,855.3,975.5,1
4111,12,0,0,1.0,3,60,5453.4,7448.4,1
3162,24,0,0,1.0,4,14,692.35,692.35,0
5119,24,0,0,1.0,4,71,4310.35,4310.35,0
5027,12,0,1,1.0,4,67,6816.95,8522.77,0
5473,1,0,0,0.0,5,9,190.25,190.25,0
4982,24,0,1,1.0,1,71,7690.9,8119.86,1
5434,12,1,1,1.0,3,39,3835.55,4509.86,0
3398,24,0,0,0.0,5,32,614.45,1081.84,0
5709,24,0,1,1.0,3,69,6743.55,10148.7,0
5940,24,0,0,0.0,5,42,835.5,2757.0,0
6177,24,0,1,1.0,4,65,4929.55,6332.25,0
4511,24,0,1,1.0,3,70,7711.25,8735.35,0
6061,12,0,0,1.0,3,49,900.9,3330.32,0
5124,1,1,1,0.0,1,5,385.0,442.7,1
3274,1,1,0,0.0,5,25,460.2,515.14,0
3501,1,0,1,0.0,1,3,205.05,330.75,1
5247,12,0,0,0.0,3,50,1033.0,1897.5,0
4793,1,0,1,0.0,1,25,2368.4,2949.4,1
4495,24,1,1,1.0,3,72,7517.7,10824.66,0
4292,1,0,0,0.0,4,10,524.5,1014.9,0
5878,24,0,0,0.0,3,53,978.0,2206.01,0
4696,1,0,1,1.0,3,39,3017.65,4428.28,1
3771,1,0,1,0.0,5,16,875.35,967.99,0
2333,1,0,0,1.0,5,46,3168.0,4634.48,0
